date,/m/0b76bty
2020-09-14,100
2020-09-15,86
2020-09-16,76
2020-09-17,90
2020-09-18,63
2020-09-19,79
2020-09-20,68
2020-09-21,70
2020-09-22,75
2020-09-23,63
2020-09-24,63
2020-09-25,64
2020-09-26,62
2020-09-27,45
2020-09-28,33
2020-09-29,51
2020-09-30,51
2020-10-01,60
2020-10-02,46
2020-10-03,63
2020-10-04,48
2020-10-05,50
2020-10-06,43
2020-10-07,46
2020-10-08,68
2020-10-09,54
2020-10-10,62
2020-10-11,67
2020-10-12,58
2020-10-13,42
2020-10-14,66
2020-10-15,56
2020-10-16,55
2020-10-17,74
2020-10-18,81
2020-10-19,90
2020-10-20,55
2020-10-21,61
2020-10-22,61
2020-10-23,55
2020-10-24,46
2020-10-25,44
2020-10-26,60
2020-10-27,46
2020-10-28,41
2020-10-29,51
2020-10-30,58
2020-10-31,73
2020-11-01,60
2020-11-02,55
2020-11-03,49
2020-11-04,72
2020-11-05,62
2020-11-06,18
2020-11-07,63
2020-11-08,54
2020-11-09,50
2020-11-10,44
2020-11-11,54
2020-11-12,43
2020-11-13,50
2020-11-14,30
2020-11-15,45
2020-11-16,36
2020-11-17,35
2020-11-18,45
2020-11-19,31
2020-11-20,33
2020-11-21,24
2020-11-22,39
2020-11-23,40
2020-11-24,44
2020-11-25,27
2020-11-26,23
2020-11-27,33
2020-11-28,22
2020-11-29,38
2020-11-30,44
2020-12-01,19
2020-12-02,14
2020-12-03,8
2020-12-04,23
2020-12-05,28
2020-12-06,33
2020-12-07,29
2020-12-08,21
2020-12-09,37
2020-12-10,31
2020-12-11,33
