date,/m/05w_j
2020-09-14,6
2020-09-15,0
2020-09-16,3
2020-09-17,3
2020-09-18,0
2020-09-19,0
2020-09-20,3
2020-09-21,3
2020-09-22,6
2020-09-23,3
2020-09-24,6
2020-09-25,6
2020-09-26,3
2020-09-27,10
2020-09-28,8
2020-09-29,6
2020-09-30,7
2020-10-01,7
2020-10-02,5
2020-10-03,5
2020-10-04,3
2020-10-05,6
2020-10-06,6
2020-10-07,4
2020-10-08,6
2020-10-09,5
2020-10-10,6
2020-10-11,7
2020-10-12,3
2020-10-13,4
2020-10-14,8
2020-10-15,7
2020-10-16,6
2020-10-17,13
2020-10-18,8
2020-10-19,6
2020-10-20,23
2020-10-21,13
2020-10-22,41
2020-10-23,62
2020-10-24,39
2020-10-25,34
2020-10-26,35
2020-10-27,69
2020-10-28,100
2020-10-29,77
2020-10-30,66
2020-10-31,79
2020-11-01,45
2020-11-02,64
2020-11-03,28
2020-11-04,34
2020-11-05,43
2020-11-06,60
2020-11-07,35
2020-11-08,32
2020-11-09,58
2020-11-10,38
2020-11-11,27
2020-11-12,29
2020-11-13,29
2020-11-14,16
2020-11-15,24
2020-11-16,30
2020-11-17,17
2020-11-18,21
2020-11-19,25
2020-11-20,26
2020-11-21,12
2020-11-22,20
2020-11-23,27
2020-11-24,19
2020-11-25,19
2020-11-26,28
2020-11-27,25
2020-11-28,23
2020-11-29,26
2020-11-30,23
2020-12-01,22
2020-12-02,22
2020-12-03,37
2020-12-04,25
2020-12-05,16
2020-12-06,23
2020-12-07,43
2020-12-08,43
2020-12-09,31
2020-12-10,51
2020-12-11,48
