date,/m/0b76bty
2020-09-14,60
2020-09-15,83
2020-09-16,100
2020-09-17,35
2020-09-18,63
2020-09-19,60
2020-09-20,74
2020-09-21,72
2020-09-22,55
2020-09-23,37
2020-09-24,55
2020-09-25,36
2020-09-26,34
2020-09-27,48
2020-09-28,71
2020-09-29,39
2020-09-30,25
2020-10-01,13
2020-10-02,40
2020-10-03,49
2020-10-04,57
2020-10-05,47
2020-10-06,35
2020-10-07,65
2020-10-08,78
2020-10-09,72
2020-10-10,37
2020-10-11,50
2020-10-12,46
2020-10-13,41
2020-10-14,77
2020-10-15,43
2020-10-16,42
2020-10-17,95
2020-10-18,57
2020-10-19,93
2020-10-20,63
2020-10-21,71
2020-10-22,51
2020-10-23,55
2020-10-24,39
2020-10-25,55
2020-10-26,49
2020-10-27,75
2020-10-28,77
2020-10-29,57
2020-10-30,52
2020-10-31,39
2020-11-01,71
2020-11-02,30
2020-11-03,31
2020-11-04,32
2020-11-05,40
2020-11-06,30
2020-11-07,33
2020-11-08,48
2020-11-09,78
2020-11-10,26
2020-11-11,40
2020-11-12,57
2020-11-13,22
2020-11-14,29
2020-11-15,27
2020-11-16,34
2020-11-17,35
2020-11-18,35
2020-11-19,17
2020-11-20,18
2020-11-21,24
2020-11-22,9
2020-11-23,34
2020-11-24,39
2020-11-25,26
2020-11-26,22
2020-11-27,38
2020-11-28,29
2020-11-29,38
2020-11-30,25
2020-12-01,34
2020-12-02,22
2020-12-03,35
2020-12-04,36
2020-12-05,29
2020-12-06,39
2020-12-07,22
2020-12-08,43
2020-12-09,35
2020-12-10,26
2020-12-11,27
