date,/m/0m7pl
2020-09-14,17
2020-09-15,17
2020-09-16,17
2020-09-17,0
2020-09-18,35
2020-09-19,19
2020-09-20,19
2020-09-21,16
2020-09-22,16
2020-09-23,32
2020-09-24,16
2020-09-25,35
2020-09-26,0
2020-09-27,0
2020-09-28,16
2020-09-29,34
2020-09-30,24
2020-10-01,16
2020-10-02,17
2020-10-03,37
2020-10-04,0
2020-10-05,16
2020-10-06,17
2020-10-07,17
2020-10-08,33
2020-10-09,37
2020-10-10,20
2020-10-11,0
2020-10-12,52
2020-10-13,35
2020-10-14,17
2020-10-15,55
2020-10-16,36
2020-10-17,41
2020-10-18,70
2020-10-19,80
2020-10-20,35
2020-10-21,34
2020-10-22,53
2020-10-23,53
2020-10-24,75
2020-10-25,79
2020-10-26,68
2020-10-27,51
2020-10-28,58
2020-10-29,76
2020-10-30,100
2020-10-31,28
2020-11-01,18
2020-11-02,50
2020-11-03,25
2020-11-04,38
2020-11-05,0
2020-11-06,32
2020-11-07,37
2020-11-08,37
2020-11-09,33
2020-11-10,17
2020-11-11,26
2020-11-12,25
2020-11-13,17
2020-11-14,37
2020-11-15,70
2020-11-16,33
2020-11-17,17
2020-11-18,0
2020-11-19,33
2020-11-20,17
2020-11-21,36
2020-11-22,0
2020-11-23,33
2020-11-24,33
2020-11-25,16
2020-11-26,0
2020-11-27,0
2020-11-28,19
2020-11-29,0
2020-11-30,16
2020-12-01,16
2020-12-02,0
2020-12-03,0
2020-12-04,0
2020-12-05,19
2020-12-06,0
2020-12-07,0
2020-12-08,0
2020-12-09,34
2020-12-10,0
2020-12-11,0
