date,/m/01b_21
2020-09-02,17
2020-09-03,0
2020-09-04,18
2020-09-05,22
2020-09-06,0
2020-09-07,48
2020-09-08,49
2020-09-09,0
2020-09-10,17
2020-09-11,0
2020-09-12,0
2020-09-13,0
2020-09-14,0
2020-09-15,34
2020-09-16,17
2020-09-17,16
2020-09-18,0
2020-09-19,67
2020-09-20,42
2020-09-21,16
2020-09-22,16
2020-09-23,16
2020-09-24,17
2020-09-25,17
2020-09-26,0
2020-09-27,40
2020-09-28,0
2020-09-29,0
2020-09-30,35
2020-10-01,18
2020-10-02,18
2020-10-03,58
2020-10-04,0
2020-10-05,16
2020-10-06,17
2020-10-07,16
2020-10-08,53
2020-10-09,0
2020-10-10,0
2020-10-11,19
2020-10-12,51
2020-10-13,0
2020-10-14,17
2020-10-15,16
2020-10-16,18
2020-10-17,43
2020-10-18,21
2020-10-19,16
2020-10-20,49
2020-10-21,0
2020-10-22,34
2020-10-23,0
2020-10-24,19
2020-10-25,40
2020-10-26,17
2020-10-27,49
2020-10-28,36
2020-10-29,17
2020-10-30,56
2020-10-31,0
2020-11-01,0
2020-11-02,100
2020-11-03,33
2020-11-04,0
2020-11-05,0
2020-11-06,34
2020-11-07,20
2020-11-08,0
2020-11-09,15
2020-11-10,0
2020-11-11,0
2020-11-12,16
2020-11-13,34
2020-11-14,21
2020-11-15,0
2020-11-16,30
2020-11-17,0
2020-11-18,48
2020-11-19,32
2020-11-20,33
2020-11-21,0
2020-11-22,0
2020-11-23,0
2020-11-24,15
2020-11-25,62
2020-11-26,31
2020-11-27,32
2020-11-28,19
2020-11-29,0
2020-11-30,30
2020-12-01,15
2020-12-02,0
2020-12-03,33
2020-12-04,33
2020-12-05,38
2020-12-06,18
2020-12-07,30
2020-12-08,0
2020-12-09,15
2020-12-10,16
2020-12-11,17
2020-12-12,20
2020-12-13,37
2020-12-14,30
2020-12-15,0
2020-12-16,0
2020-12-17,64
2020-12-18,0
2020-12-19,20
2020-12-20,58
2020-12-21,16
2020-12-22,34
2020-12-23,53
2020-12-24,20
2020-12-25,22
2020-12-26,0
2020-12-27,39
2020-12-28,34
2020-12-29,17
2020-12-30,0
